Event	ID	Name			Wwise Object Path	Notes
	215992295	Player_Health			\Player\Player_Health	
	448719855	Destruction_Crystal_Destroy			\Destruction\RegionSpecific\Destruction_Crystal_Destroy	
	452547817	Stop_All			\General\Stop_All	
	808893336	UI_QuestRoll_Close			\UI\Quest Roll\UI_QuestRoll_Close	
	949395292	UI_QuestRoll_Open			\UI\Quest Roll\UI_QuestRoll_Open	
	1999886838	Destruction_Rock_Destroy			\Destruction\RegionSpecific\Destruction_Rock_Destroy	
	2199611969	UI_Inventory_Open			\UI\Inventory\UI_Inventory_Open	
	2278290679	UI_Inventory_Close			\UI\Inventory\UI_Inventory_Close	
	2453392179	Player_Footstep			\Player\Player_Footstep	
	2541270269	Destruction_VolcanicBoulder_Impact			\Destruction\RegionSpecific\Destruction_VolcanicBoulder_Impact	
	2792117052	UI_QuestRoll_Hide			\UI\Quest Roll\UI_QuestRoll_Hide	
	3699139167	UI_QuestRoll_Show			\UI\Quest Roll\UI_QuestRoll_Show	
	3741135221	Music_Region			\Music\General\Music_Region	
	3749307760	UI_Inventory_Roll			\UI\Inventory\UI_Inventory_Roll	
	3808743129	Player_WeaponSwing			\Player\Player_WeaponSwing	
	4254124015	Destruction_Container			\Destruction\General\Destruction_Container	

Switch Group	ID	Name			Wwise Object Path	Notes
	3251833556	Player_Weapon_Type			\General\Player_Weapon_Type	
	4064446173	Surface_Type			\General\Surface_Type	

Switch	ID	Name	Switch Group			Notes
	490825222	PickAxe	Player_Weapon_Type			
	703486095	Hammer	Player_Weapon_Type			
	765201635	Axe	Player_Weapon_Type			
	2454616260	Sword	Player_Weapon_Type			
	3732162827	Dagger	Player_Weapon_Type			
	286660663	Rubble	Surface_Type			
	389757836	Agent	Surface_Type			
	442447909	Barrel	Surface_Type			
	582824249	Leaves	Surface_Type			
	803837735	Sand	Surface_Type			
	1216965916	Stone	Surface_Type			
	1647104456	Enemy_EvilCrawler	Surface_Type			
	2058049674	Wood	Surface_Type			
	2195636714	Dirt	Surface_Type			
	2473969246	Metal	Surface_Type			
	2654748154	Water	Surface_Type			
	3065846598	Enemy_EvilHead	Surface_Type			
	3098439042	Crate	Surface_Type			
	3276966729	Enemy_EvilSpitPlant	Surface_Type			
	3444057113	Crystal	Surface_Type			
	4248645337	Grass	Surface_Type			

State Group	ID	Name			Wwise Object Path	Notes
	2106907484	Music_Regions			\MusicStates\Music_Regions	

State	ID	Name	State Group			Notes
	608898761	Dungeon	Music_Regions			
	748895195	None	Music_Regions			
	1421251628	Woodlands	Music_Regions			
	1850388778	Desert	Music_Regions			
	3132368115	WwizardHouse	Music_Regions			
	3160623154	Silent	Music_Regions			
	3424056949	Nowhere	Music_Regions			
	3945572659	Village	Music_Regions			
	4122393694	Cave	Music_Regions			

Custom State	ID	Name	State Group	Owner		Notes
	162699136	WwizardHouse	Music_Regions	\Master-Mixer Hierarchy\Default Work Unit\Master Audio Bus		
	198985428	Dungeon	Music_Regions	\Master-Mixer Hierarchy\Default Work Unit\Master Audio Bus		
	406729588	Woodlands	Music_Regions	\Master-Mixer Hierarchy\Default Work Unit\Master Audio Bus		
	515754794	Silent	Music_Regions	\Master-Mixer Hierarchy\Default Work Unit\Master Audio Bus		
	616098273	Desert	Music_Regions	\Master-Mixer Hierarchy\Default Work Unit\Master Audio Bus		
	968260294	Nowhere	Music_Regions	\Master-Mixer Hierarchy\Default Work Unit\Master Audio Bus		
	1010497842	Cave	Music_Regions	\Master-Mixer Hierarchy\Default Work Unit\Master Audio Bus		

Game Parameter	ID	Name			Wwise Object Path	Notes
	215992295	Player_Health			\Default Work Unit\Player_Health	
	1333239961	MenuSlider_Master_Volume			\Gameplay\MenuSlider_Master_Volume	
	2642438544	MenuSlider_Music_Volume			\Gameplay\MenuSlider_Music_Volume	

Audio Bus	ID	Name			Wwise Object Path	Notes
	3803692087	Master Audio Bus			\Default Work Unit\Master Audio Bus	
	3991942870	Music			\Default Work Unit\Master Audio Bus\Music	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	762567132	BAS_Player_Footstep_dirt_run_05	F:\Github\AudioWwise\WwiseAudioProject\.cache\Windows\SFX\Footsteps\Run\Dirt\BAS_Player_Footstep_dirt_run_05_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Dirt\BAS_Player_Footstep_dirt_run_05		23238
	762822057	BAS_Impact_Axe_SurfaceType_Crate	F:\Github\AudioWwise\WwiseAudioProject\.cache\Windows\SFX\Impacts\BAS_Impact_Axe_SurfaceType_Crate_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapon_Type\Axe\BAS_Impact_Axe_SurfaceType_Crate		52398
	766301694	BAS_Player_Footstep_wood_run_06	F:\Github\AudioWwise\WwiseAudioProject\.cache\Windows\SFX\Footsteps\Run\Wood\BAS_Player_Footstep_wood_run_06_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Wood\BAS_Player_Footstep_wood_run_06		25896
	805056426	BAS_Player_Footstep_sand_run_04	F:\Github\AudioWwise\WwiseAudioProject\.cache\Windows\SFX\Footsteps\Run\Sand\BAS_Player_Footstep_sand_run_04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Sand\BAS_Player_Footstep_sand_run_04		27102
	809972155	BAS_Player_Footstep_rubble_run_03	F:\Github\AudioWwise\WwiseAudioProject\.cache\Windows\SFX\Footsteps\Run\Rubble\BAS_Player_Footstep_rubble_run_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Rubble\BAS_Player_Footstep_rubble_run_03		26464
	842627144	BAS_Impact_Axe_SurfaceType_Leaves	F:\Github\AudioWwise\WwiseAudioProject\.cache\Windows\SFX\Impacts\BAS_Impact_Axe_SurfaceType_Leaves_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapon_Type\Axe\BAS_Impact_Axe_SurfaceType_Leaves		44088
	855378429	BAS_Player_Footstep_dirt_run_02	F:\Github\AudioWwise\WwiseAudioProject\.cache\Windows\SFX\Footsteps\Run\Dirt\BAS_Player_Footstep_dirt_run_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Dirt\BAS_Player_Footstep_dirt_run_02		25424
	865904280	BAS_Impact_Dagger_SurfaceType_Dirt	F:\Github\AudioWwise\WwiseAudioProject\.cache\Windows\SFX\Impacts\BAS_Impact_Dagger_SurfaceType_Dirt_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapon_Type\Dagger\BAS_Impact_Dagger_SurfaceType_Dirt		41162
	906435777	BAS_Player_Footstep_wood_run_03	F:\Github\AudioWwise\WwiseAudioProject\.cache\Windows\SFX\Footsteps\Run\Wood\BAS_Player_Footstep_wood_run_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Wood\BAS_Player_Footstep_wood_run_03		26464
	940662257	BAS_Player_Footstep_rubble_run_05	F:\Github\AudioWwise\WwiseAudioProject\.cache\Windows\SFX\Footsteps\Run\Rubble\BAS_Player_Footstep_rubble_run_05_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Rubble\BAS_Player_Footstep_rubble_run_05		23238
	949153354	BAS_Impact_Sword_SurfaceType_Dirt	F:\Github\AudioWwise\WwiseAudioProject\.cache\Windows\SFX\Impacts\BAS_Impact_Sword_SurfaceType_Dirt_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapon_Type\Sword\BAS_Impact_Sword_SurfaceType_Dirt		56902
	956748341	BAS_Player_Footstep_sand_run_06	F:\Github\AudioWwise\WwiseAudioProject\.cache\Windows\SFX\Footsteps\Run\Sand\BAS_Player_Footstep_sand_run_06_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Sand\BAS_Player_Footstep_sand_run_06		24336
	980851265	BAS_QuestRoll_Open	F:\Github\AudioWwise\WwiseAudioProject\.cache\Windows\SFX\UI\BAS_QuestRoll_Open_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\BAS_QuestRoll_Open		104478
	989998947	BAS_Player_Footstep_rubble_run_06	F:\Github\AudioWwise\WwiseAudioProject\.cache\Windows\SFX\Footsteps\Run\Rubble\BAS_Player_Footstep_rubble_run_06_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Rubble\BAS_Player_Footstep_rubble_run_06		25896
	1022353920	BAS_Impact_Axe_SurfaceType_Grass	F:\Github\AudioWwise\WwiseAudioProject\.cache\Windows\SFX\Impacts\BAS_Impact_Axe_SurfaceType_Grass_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapon_Type\Axe\BAS_Impact_Axe_SurfaceType_Grass		116800
	1028753498	BAS_Impact_Dagger_SurfaceType_Wood	F:\Github\AudioWwise\WwiseAudioProject\.cache\Windows\SFX\Impacts\BAS_Impact_Dagger_SurfaceType_Wood_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapon_Type\Dagger\BAS_Impact_Dagger_SurfaceType_Wood		42202
	1029631064	BAS_Player_Footstep_grass_run_03	F:\Github\AudioWwise\WwiseAudioProject\.cache\Windows\SFX\Footsteps\Run\Grass\BAS_Player_Footstep_grass_run_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Grass\BAS_Player_Footstep_grass_run_03		26464
	1033579723	BAS_Player_Footstep_sand_run_05	F:\Github\AudioWwise\WwiseAudioProject\.cache\Windows\SFX\Footsteps\Run\Sand\BAS_Player_Footstep_sand_run_05_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Sand\BAS_Player_Footstep_sand_run_05		25716

